case;id;position;input;word;ldo;ldo_acc;ldo_acc_mean;ldo_acc_mean_dik;udo;udo_acc;udo_acc_mean;udo_acc_mean_dik;OND_mean_1;OLD20_m_mean_1;OLD20_sd_mean_1;OUP_mean_1;OS_mean_1;l1;l2;l3;l4;l5;l6;l7;l_avg.1;l_avg.2;l_avg.3;l_avg.4;l_avg.5;l_avg.6;l_avg.7;l_ratio_1;l_ratio_2;l_ratio_3;l_ratio_4;l_ratio_5;l_ratio_6;l_ratio_7;l_mean;l_min;l_max;l_sd;l_avg_mean;l_avg_min;l_avg_max;l_avg_sd;l_ratio_mean;l_ratio_min;l_ratio_max;l_ratio_sd;bg1;bg2;bg3;bg4;bg5;bg6;bg_avg.1;bg_avg.2;bg_avg.3;bg_avg.4;bg_avg.5;bg_avg.6;bg1_ratio;bg2_ratio;bg3_ratio;bg4_ratio;bg5_ratio;bg6_ratio;bg_mean;bg_min;bg_max;bg_sd;bg_avg_mean;bg_avg_min;bg_avg_max;bg_avg_sd;bg_ratio_mean;bg_ratio_min;bg_ratio_max;bg_ratio_sd;tg1;tg2;tg3;tg4;tg5;tg_mean;tg_min;tg_max;tg_sd;CV;CV_freq;CV_beg;CV_end;filter_$;LG_l_mean;LG_l_min;LG_l_avg_mean;LG_l_avg_min;LG_l_ratio_mean;LG_l_ratio_min;LG_bg_mean;LG_bg_min;LG_bg_avg_mean;LG_bg_avg_min;LG_bg_ratio_mean;LG_bg_ratio_min;LG_CV_freq;ZOND_mean_1;ZOLD20_m_mean_1;ZOLD20_sd_mean_1;ZOUP_mean_1;ZOS_mean_1;ZCV_beg;ZLG_CV_freq;ZLG_l_mean;ZLG_l_min;ZLG_l_avg_mean;ZLG_l_avg_min;ZLG_l_ratio_mean;ZLG_l_ratio_min;ZLG_bg_mean;ZLG_bg_min;ZLG_bg_avg_mean;ZLG_bg_avg_min;ZLG_bg_ratio_mean;ZLG_bg_ratio_min
11;2;4;###ihailla###;ihailla;ihiilla;0;0;0;ihailla;1;1;1;0;3,2;,523148364;3;0;56;35;64;269;174;213;555;213,961077844311;92,4765100671141;355,749055585537;213,961077844311;157,965517241379;157,965517241379;355,749055585537;,261729846214125;,378474490166195;,17990209389217;1,25723801127856;1,10150622134905;1,34839554682384;1,56008847047116;195,142857142857;35;555;181,623629677261;221,118258772796;92,4765100671141;355,749055585537;100,729497843214;,869619240027872;,17990209389217;1,56008847047116;,576838627950051;8;2;8;40;113;108;10,7575757575758;26,2131147540984;30,4666666666667;26,7777777777778;90,6575342465753;73,4719101123596;1,34469696969697;13,1065573770492;3,80833333333333;,669444444444445;,802279064128985;,680295464003329;2618,42857142857;33;10000;4397,55325369092;43,0574298858422;10,7575757575758;90,6575342465753;31,4368460974304;3,40193444210937;,669444444444445;13,1065573770492;4,90324628760973;1;2;2;27;45;15,4;1;45;19,85698869416;VCVVCCV;266;0;1;0;2,29035265933126;1,54406804435028;2,34462460579385;1,96603143172531;-,0606708601987851;-,744963781843315;3,41804073120389;1,51851393987789;1,63404810306042;1,03171441317721;,531725940168827;-,174285458192419;2,42488163663107; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12;2;5;##ihailla####;ihailla;ihiilla;0;0;0;ihailla;1;1;1;0;3,2;,523148364;3;0;56;35;64;269;174;213;555;213,961077844311;92,4765100671141;355,749055585537;213,961077844311;157,965517241379;157,965517241379;355,749055585537;,261729846214125;,378474490166195;,17990209389217;1,25723801127856;1,10150622134905;1,34839554682384;1,56008847047116;195,142857142857;35;555;181,623629677261;221,118258772796;92,4765100671141;355,749055585537;100,729497843214;,869619240027872;,17990209389217;1,56008847047116;,576838627950051;8;2;8;40;113;108;10,7575757575758;26,2131147540984;30,4666666666667;26,7777777777778;90,6575342465753;73,4719101123596;1,34469696969697;13,1065573770492;3,80833333333333;,669444444444445;,802279064128985;,680295464003329;1496;32;10000;3750,08462126745;43,0574298858422;10,7575757575758;90,6575342465753;31,4368460974304;3,40193444210937;,669444444444445;13,1065573770492;4,90324628760973;1;2;2;27;45;15,4;1;45;19,85698869416;VCVVCCV;266;0;1;0;2,29035265933126;1,54406804435028;2,34462460579385;1,96603143172531;-,0606708601987851;-,744963781843315;3,17493159352844;1,50514997831991;1,63404810306042;1,03171441317721;,531725940168827;-,174285458192419;2,42488163663107; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13;2;6;#ihailla#####;ihailla;iiiilla;0;0;0;ihailla;1;1;1;0;3,2;,523148364;3;0;56;35;64;269;174;213;555;213,961077844311;92,4765100671141;355,749055585537;213,961077844311;157,965517241379;157,965517241379;355,749055585537;,261729846214125;,378474490166195;,17990209389217;1,25723801127856;1,10150622134905;1,34839554682384;1,56008847047116;195,142857142857;35;555;181,623629677261;221,118258772796;92,4765100671141;355,749055585537;100,729497843214;,869619240027872;,17990209389217;1,56008847047116;,576838627950051;8;2;8;40;113;108;10,7575757575758;26,2131147540984;30,4666666666667;26,7777777777778;90,6575342465753;73,4719101123596;1,34469696969697;13,1065573770492;3,80833333333333;,669444444444445;,802279064128985;,680295464003329;89,2857142857143;21;178;55,32243151355;43,0574298858422;10,7575757575758;90,6575342465753;31,4368460974304;3,40193444210937;,669444444444445;13,1065573770492;4,90324628760973;1;2;2;27;45;15,4;1;45;19,85698869416;VCVVCCV;266;0;1;0;2,29035265933126;1,54406804435028;2,34462460579385;1,96603143172531;-,0606708601987851;-,744963781843315;1,95078197732982;1,32221929473392;1,63404810306042;1,03171441317721;,531725940168827;-,174285458192419;2,42488163663107; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
14;2;7;ihailla######;ihailla;ihiilla;0;0;0;ihailla;1;1;1;0;3,2;,523148364;3;0;56;35;64;269;174;213;555;213,961077844311;92,4765100671141;355,749055585537;213,961077844311;157,965517241379;157,965517241379;355,749055585537;,261729846214125;,378474490166195;,17990209389217;1,25723801127856;1,10150622134905;1,34839554682384;1,56008847047116;195,142857142857;35;555;181,623629677261;221,118258772796;92,4765100671141;355,749055585537;100,729497843214;,869619240027872;,17990209389217;1,56008847047116;,576838627950051;8;2;8;40;113;108;10,7575757575758;26,2131147540984;30,4666666666667;26,7777777777778;90,6575342465753;73,4719101123596;1,34469696969697;13,1065573770492;3,80833333333333;,669444444444445;,802279064128985;,680295464003329;153,428571428571;8;555;186,542092785924;43,0574298858422;10,7575757575758;90,6575342465753;31,4368460974304;3,40193444210937;,669444444444445;13,1065573770492;4,90324628760973;1;2;2;27;45;15,4;1;45;19,85698869416;VCVVCCV;266;0;1;0;2,29035265933126;1,54406804435028;2,34462460579385;1,96603143172531;-,0606708601987851;-,744963781843315;2,18590624134928;,903089986991944;1,63404810306042;1,03171441317721;,531725940168827;-,174285458192419;2,42488163663107; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
15;3;1;######italian;italian;itilian;0;0;0;italian;1;1;1;0;3,6;,50262469;3;0;56;32;64;58;199;268;599;213,961077844311;235,241032998565;355,749055585537;157,965517241379;213,961077844311;355,749055585537;362,577085088458;,261729846214125;,136030689850759;,17990209389217;,367168740449684;,930075703510908;,753340018173461;1,65206248446137;182,285714285714;32;599;203,817495393726;270,7434145983;157,965517241379;362,577085088458;84,9637979779085;,611472796650354;,136030689850759;1,65206248446137;,547534487625282;12;1;5;14;10;137;28,3049645390071;82,9116719242902;41,6967741935484;19,5365853658537;24,6785714285714;91,1106382978723;2,35874704491726;82,9116719242902;8,33935483870968;1,39547038327526;2,46785714285714;,665041155458922;4313,85714285714;56;10000;3867,7614726769;48,0398676248572;19,5365853658537;91,1106382978723;31,1737790941639;16,3563570815847;,665041155458922;82,9116719242902;32,7192643632271;1;1;3;1;8;2,8;1;8;3,03315017762062;VCVCVVC;210;0;0;1;2,26075263437089;1,50514997831991;2,43255790190529;2,19856229387713;-,213622859195864;-,86636309950324;3,63486575896399;1,7481880270062;1,68160180202243;1,2908486593645;1,2136865832267;-,177151477951552;2,32221929473392;-,762483446057557;1,22598079191911;-,528876389602984;-1,58215396541109;-,789450496496574;-1,86616258141381;-1,17598043936212;-,28947919279688;-,612514082814241;1,62244839109986;1,04361718441972;-2,40209303434862;-1,74494206259737;-,407605157436015;-,106540438978912;1,08078248302536;1,13993609092229;4,83089497897346;-,255243924643901
16;3;2;#####italian#;italian;itllian;0;0;0;italian;1;1;1;0;3,6;,50262469;3;0;56;32;64;58;199;268;599;213,961077844311;235,241032998565;355,749055585537;157,965517241379;213,961077844311;355,749055585537;362,577085088458;,261729846214125;,136030689850759;,17990209389217;,367168740449684;,930075703510908;,753340018173461;1,65206248446137;182,285714285714;32;599;203,817495393726;270,7434145983;157,965517241379;362,577085088458;84,9637979779085;,611472796650354;,136030689850759;1,65206248446137;,547534487625282;12;1;5;14;10;137;28,3049645390071;82,9116719242902;41,6967741935484;19,5365853658537;24,6785714285714;91,1106382978723;2,35874704491726;82,9116719242902;8,33935483870968;1,39547038327526;2,46785714285714;,665041155458922;4073,42857142857;56;10000;4081,94732356763;48,0398676248572;19,5365853658537;91,1106382978723;31,1737790941639;16,3563570815847;,665041155458922;82,9116719242902;32,7192643632271;1;1;3;1;8;2,8;1;8;3,03315017762062;VCVCVVC;210;0;0;0;2,26075263437089;1,50514997831991;2,43255790190529;2,19856229387713;-,213622859195864;-,86636309950324;3,60996010525292;1,7481880270062;1,68160180202243;1,2908486593645;1,2136865832267;-,177151477951552;2,32221929473392; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17;3;3;####italian##;italian;itilian;0;0;0;italian;1;1;1;0;3,6;,50262469;3;0;56;32;64;58;199;268;599;213,961077844311;235,241032998565;355,749055585537;157,965517241379;213,961077844311;355,749055585537;362,577085088458;,261729846214125;,136030689850759;,17990209389217;,367168740449684;,930075703510908;,753340018173461;1,65206248446137;182,285714285714;32;599;203,817495393726;270,7434145983;157,965517241379;362,577085088458;84,9637979779085;,611472796650354;,136030689850759;1,65206248446137;,547534487625282;12;1;5;14;10;137;28,3049645390071;82,9116719242902;41,6967741935484;19,5365853658537;24,6785714285714;91,1106382978723;2,35874704491726;82,9116719242902;8,33935483870968;1,39547038327526;2,46785714285714;,665041155458922;3522,57142857143;56;10000;4345,2077762804;48,0398676248572;19,5365853658537;91,1106382978723;31,1737790941639;16,3563570815847;,665041155458922;82,9116719242902;32,7192643632271;1;1;3;1;8;2,8;1;8;3,03315017762062;VCVCVVC;210;0;0;0;2,26075263437089;1,50514997831991;2,43255790190529;2,19856229387713;-,213622859195864;-,86636309950324;3,54685980823133;1,7481880270062;1,68160180202243;1,2908486593645;1,2136865832267;-,177151477951552;2,32221929473392; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18;3;4;###italian###;italian;itelian;0;0;0;italian;1;1;1;0;3,6;,50262469;3;0;56;32;64;58;199;268;599;213,961077844311;235,241032998565;355,749055585537;157,965517241379;213,961077844311;355,749055585537;362,577085088458;,261729846214125;,136030689850759;,17990209389217;,367168740449684;,930075703510908;,753340018173461;1,65206248446137;182,285714285714;32;599;203,817495393726;270,7434145983;157,965517241379;362,577085088458;84,9637979779085;,611472796650354;,136030689850759;1,65206248446137;,547534487625282;12;1;5;14;10;137;28,3049645390071;82,9116719242902;41,6967741935484;19,5365853658537;24,6785714285714;91,1106382978723;2,35874704491726;82,9116719242902;8,33935483870968;1,39547038327526;2,46785714285714;,665041155458922;2654,71428571429;56;10000;4373,16840571706;48,0398676248572;19,5365853658537;91,1106382978723;31,1737790941639;16,3563570815847;,665041155458922;82,9116719242902;32,7192643632271;1;1;3;1;8;2,8;1;8;3,03315017762062;VCVCVVC;210;0;0;0;2,26075263437089;1,50514997831991;2,43255790190529;2,19856229387713;-,213622859195864;-,86636309950324;3,42401778688086;1,7481880270062;1,68160180202243;1,2908486593645;1,2136865832267;-,177151477951552;2,32221929473392; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
19;3;5;##italian####;italian;itilian;0;0;0;italian;1;1;1;0;3,6;,50262469;3;0;56;32;64;58;199;268;599;213,961077844311;235,241032998565;355,749055585537;157,965517241379;213,961077844311;355,749055585537;362,577085088458;,261729846214125;,136030689850759;,17990209389217;,367168740449684;,930075703510908;,753340018173461;1,65206248446137;182,285714285714;32;599;203,817495393726;270,7434145983;157,965517241379;362,577085088458;84,9637979779085;,611472796650354;,136030689850759;1,65206248446137;,547534487625282;12;1;5;14;10;137;28,3049645390071;82,9116719242902;41,6967741935484;19,5365853658537;24,6785714285714;91,1106382978723;2,35874704491726;82,9116719242902;8,33935483870968;1,39547038327526;2,46785714285714;,665041155458922;1510,28571428571;56;10000;3743,85250396281;48,0398676248572;19,5365853658537;91,1106382978723;31,1737790941639;16,3563570815847;,665041155458922;82,9116719242902;32,7192643632271;1;1;3;1;8;2,8;1;8;3,03315017762062;VCVCVVC;210;0;0;0;2,26075263437089;1,50514997831991;2,43255790190529;2,19856229387713;-,213622859195864;-,86636309950324;3,17905911444542;1,7481880270062;1,68160180202243;1,2908486593645;1,2136865832267;-,177151477951552;2,32221929473392; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
20;3;6;#italian#####;italian;iiilian;0;0;0;italian;1;1;1;0;3,6;,50262469;3;0;56;32;64;58;199;268;599;213,961077844311;235,241032998565;355,749055585537;157,965517241379;213,961077844311;355,749055585537;362,577085088458;,261729846214125;,136030689850759;,17990209389217;,367168740449684;,930075703510908;,753340018173461;1,65206248446137;182,285714285714;32;599;203,817495393726;270,7434145983;157,965517241379;362,577085088458;84,9637979779085;,611472796650354;,136030689850759;1,65206248446137;,547534487625282;12;1;5;14;10;137;28,3049645390071;82,9116719242902;41,6967741935484;19,5365853658537;24,6785714285714;91,1106382978723;2,35874704491726;82,9116719242902;8,33935483870968;1,39547038327526;2,46785714285714;,665041155458922;94,2857142857143;30;235;68,9002038838645;48,0398676248572;19,5365853658537;91,1106382978723;31,1737790941639;16,3563570815847;,665041155458922;82,9116719242902;32,7192643632271;1;1;3;1;8;2,8;1;8;3,03315017762062;VCVCVVC;210;0;0;0;2,26075263437089;1,50514997831991;2,43255790190529;2,19856229387713;-,213622859195864;-,86636309950324;1,97444589552761;1,47712125471966;1,68160180202243;1,2908486593645;1,2136865832267;-,177151477951552;2,32221929473392; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
21;3;7;italian######;italian;itllian;0;0;0;italian;1;1;1;0;3,6;,50262469;3;0;56;32;64;58;199;268;599;213,961077844311;235,241032998565;355,749055585537;157,965517241379;213,961077844311;355,749055585537;362,577085088458;,261729846214125;,136030689850759;,17990209389217;,367168740449684;,930075703510908;,753340018173461;1,65206248446137;182,285714285714;32;599;203,817495393726;270,7434145983;157,965517241379;362,577085088458;84,9637979779085;,611472796650354;,136030689850759;1,65206248446137;,547534487625282;12;1;5;14;10;137;28,3049645390071;82,9116719242902;41,6967741935484;19,5365853658537;24,6785714285714;91,1106382978723;2,35874704491726;82,9116719242902;8,33935483870968;1,39547038327526;2,46785714285714;,665041155458922;154;12;599;209,674350680605;48,0398676248572;19,5365853658537;91,1106382978723;31,1737790941639;16,3563570815847;,665041155458922;82,9116719242902;32,7192643632271;1;1;3;1;8;2,8;1;8;3,03315017762062;VCVCVVC;210;0;0;0;2,26075263437089;1,50514997831991;2,43255790190529;2,19856229387713;-,213622859195864;-,86636309950324;2,18752072083646;1,07918124604762;1,68160180202243;1,2908486593645;1,2136865832267;-,177151477951552;2,32221929473392; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
22;4;1;######klikkaa;klikkaa;kfikkaa;0;0;0;klikkaa;1;1;1;0;2,8;,410391341;2;0;275;81;185;141;106;268;555;179,110953058321;157,965517241379;213,961077844311;179,110953058321;179,110953058321;355,749055585537;355,749055585537;1,53536115633562;,512770137524558;,864643241957377;,787221538339356;,591811936623913;,753340018173461;1,56008847047116;230,142857142857;81;555;161,563639237947;231,536795061676;157,965517241379;355,749055585537;86,4334202474108;,943605214203635;,512770137524558;1,56008847047116;,429436795060756;1;6;23;30;25;73;1;19,5365853658537;19,3098591549296;21,09375;36,6;66,1308411214953;1;3,25609756097561;,83955909369259;,703125;1,464;,905901933171169;4325,14285714286;1;10000;3854,16659510939;27,2785059403798;1;66,1308411214953;22,1298077117876;1,36144726463989;,703125;3,25609756097561;,963757018150196;1;1;12;11;13;7,6;1;13;6,06630035524124;CCVCCVV;14;0;0;1;2,36199750040496;1,90848501887865;2,36462001748116;2,19856229387713;-,0252096679415824;-,290077274998478;3,63600045655094;0;1,4358205800747;0;,134000823700622;-,152967460208543;1,14612803567824;-,762483446057557;-,544548377744715;-1,06479278243445;-2,34500544342994;-,789450496496574;-1,86616258141381;-3,71774545212198;,608759077616538;,60587731080873;,794289197351033;1,04361718441972;-,20227559871936;,531144362588386;,294932731185518;-5,08705358257439;-,42495419196737;-3,06295287576933;-,132126733221979;,274087424364373
23;4;2;#####klikkaa#;klikkaa;kaikkaa;0;0;0;klikkaa;1;1;1;0;2,8;,410391341;2;0;275;81;185;141;106;268;555;179,110953058321;157,965517241379;213,961077844311;179,110953058321;179,110953058321;355,749055585537;355,749055585537;1,53536115633562;,512770137524558;,864643241957377;,787221538339356;,591811936623913;,753340018173461;1,56008847047116;230,142857142857;81;555;161,563639237947;231,536795061676;157,965517241379;355,749055585537;86,4334202474108;,943605214203635;,512770137524558;1,56008847047116;,429436795060756;1;6;23;30;25;73;1;19,5365853658537;19,3098591549296;21,09375;36,6;66,1308411214953;1;3,25609756097561;,83955909369259;,703125;1,464;,905901933171169;4051,14285714286;1;10000;4106,90558403654;27,2785059403798;1;66,1308411214953;22,1298077117876;1,36144726463989;,703125;3,25609756097561;,963757018150196;1;1;12;11;13;7,6;1;13;6,06630035524124;CCVCCVV;14;0;0;0;2,36199750040496;1,90848501887865;2,36462001748116;2,19856229387713;-,0252096679415824;-,290077274998478;3,60757755816135;0;1,4358205800747;0;,134000823700622;-,152967460208543;1,14612803567824; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
24;4;3;####klikkaa##;klikkaa;koikkaa;0;0;0;klikkaa;1;1;1;0;2,8;,410391341;2;0;275;81;185;141;106;268;555;179,110953058321;157,965517241379;213,961077844311;179,110953058321;179,110953058321;355,749055585537;355,749055585537;1,53536115633562;,512770137524558;,864643241957377;,787221538339356;,591811936623913;,753340018173461;1,56008847047116;230,142857142857;81;555;161,563639237947;231,536795061676;157,965517241379;355,749055585537;86,4334202474108;,943605214203635;,512770137524558;1,56008847047116;,429436795060756;1;6;23;30;25;73;1;19,5365853658537;19,3098591549296;21,09375;36,6;66,1308411214953;1;3,25609756097561;,83955909369259;,703125;1,464;,905901933171169;3489,85714285714;1;10000;4374,80801211403;27,2785059403798;1;66,1308411214953;22,1298077117876;1,36144726463989;,703125;3,25609756097561;,963757018150196;1;1;12;11;13;7,6;1;13;6,06630035524124;CCVCCVV;14;0;0;0;2,36199750040496;1,90848501887865;2,36462001748116;2,19856229387713;-,0252096679415824;-,290077274998478;3,54280764949824;0;1,4358205800747;0;,134000823700622;-,152967460208543;1,14612803567824; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
25;4;4;###klikkaa###;klikkaa;koikkaa;0;0;0;klikkaa;1;1;1;0;2,8;,410391341;2;0;275;81;185;141;106;268;555;179,110953058321;157,965517241379;213,961077844311;179,110953058321;179,110953058321;355,749055585537;355,749055585537;1,53536115633562;,512770137524558;,864643241957377;,787221538339356;,591811936623913;,753340018173461;1,56008847047116;230,142857142857;81;555;161,563639237947;231,536795061676;157,965517241379;355,749055585537;86,4334202474108;,943605214203635;,512770137524558;1,56008847047116;,429436795060756;1;6;23;30;25;73;1;19,5365853658537;19,3098591549296;21,09375;36,6;66,1308411214953;1;3,25609756097561;,83955909369259;,703125;1,464;,905901933171169;2640,85714285714;1;10000;4383,14010075621;27,2785059403798;1;66,1308411214953;22,1298077117876;1,36144726463989;,703125;3,25609756097561;,963757018150196;1;1;12;11;13;7,6;1;13;6,06630035524124;CCVCCVV;14;0;0;0;2,36199750040496;1,90848501887865;2,36462001748116;2,19856229387713;-,0252096679415824;-,290077274998478;3,42174490868633;0;1,4358205800747;0;,134000823700622;-,152967460208543;1,14612803567824; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
26;4;5;##klikkaa####;klikkaa;koikkaa;0;0;0;klikkaa;1;1;1;0;2,8;,410391341;2;0;275;81;185;141;106;268;555;179,110953058321;157,965517241379;213,961077844311;179,110953058321;179,110953058321;355,749055585537;355,749055585537;1,53536115633562;,512770137524558;,864643241957377;,787221538339356;,591811936623913;,753340018173461;1,56008847047116;230,142857142857;81;555;161,563639237947;231,536795061676;157,965517241379;355,749055585537;86,4334202474108;,943605214203635;,512770137524558;1,56008847047116;,429436795060756;1;6;23;30;25;73;1;19,5365853658537;19,3098591549296;21,09375;36,6;66,1308411214953;1;3,25609756097561;,83955909369259;,703125;1,464;,905901933171169;1517,14285714286;1;10000;3741,5920599201;27,2785059403798;1;66,1308411214953;22,1298077117876;1,36144726463989;,703125;3,25609756097561;,963757018150196;1;1;12;11;13;7,6;1;13;6,06630035524124;CCVCCVV;14;0;0;0;2,36199750040496;1,90848501887865;2,36462001748116;2,19856229387713;-,0252096679415824;-,290077274998478;3,18102647673119;0;1,4358205800747;0;,134000823700622;-,152967460208543;1,14612803567824; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
27;4;6;#klikkaa#####;klikkaa;kbikkaa;0;0;0;klikkaa;1;1;1;0;2,8;,410391341;2;0;275;81;185;141;106;268;555;179,110953058321;157,965517241379;213,961077844311;179,110953058321;179,110953058321;355,749055585537;355,749055585537;1,53536115633562;,512770137524558;,864643241957377;,787221538339356;,591811936623913;,753340018173461;1,56008847047116;230,142857142857;81;555;161,563639237947;231,536795061676;157,965517241379;355,749055585537;86,4334202474108;,943605214203635;,512770137524558;1,56008847047116;,429436795060756;1;6;23;30;25;73;1;19,5365853658537;19,3098591549296;21,09375;36,6;66,1308411214953;1;3,25609756097561;,83955909369259;,703125;1,464;,905901933171169;116,428571428571;1;275;97,9878515307844;27,2785059403798;1;66,1308411214953;22,1298077117876;1,36144726463989;,703125;3,25609756097561;,963757018150196;1;1;12;11;13;7,6;1;13;6,06630035524124;CCVCCVV;14;0;0;0;2,36199750040496;1,90848501887865;2,36462001748116;2,19856229387713;-,0252096679415824;-,290077274998478;2,06605956872572;0;1,4358205800747;0;,134000823700622;-,152967460208543;1,14612803567824; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
28;4;7;klikkaa######;klikkaa;koikkaa;0;0;0;klikkaa;1;1;1;0;2,8;,410391341;2;0;275;81;185;141;106;268;555;179,110953058321;157,965517241379;213,961077844311;179,110953058321;179,110953058321;355,749055585537;355,749055585537;1,53536115633562;,512770137524558;,864643241957377;,787221538339356;,591811936623913;,753340018173461;1,56008847047116;230,142857142857;81;555;161,563639237947;231,536795061676;157,965517241379;355,749055585537;86,4334202474108;,943605214203635;,512770137524558;1,56008847047116;,429436795060756;1;6;23;30;25;73;1;19,5365853658537;19,3098591549296;21,09375;36,6;66,1308411214953;1;3,25609756097561;,83955909369259;,703125;1,464;,905901933171169;145;1;555;195,129017148484;27,2785059403798;1;66,1308411214953;22,1298077117876;1,36144726463989;,703125;3,25609756097561;,963757018150196;1;1;12;11;13;7,6;1;13;6,06630035524124;CCVCCVV;14;0;0;0;2,36199750040496;1,90848501887865;2,36462001748116;2,19856229387713;-,0252096679415824;-,290077274998478;2,16136800223497;0;1,4358205800747;0;,134000823700622;-,152967460208543;1,14612803567824; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
29;5;1;######oloihin;oloihin;oloiiin;0;0;0;oloihin;1;1;1;0;3,5;,606976979;5;0;74;81;127;269;4;198;599;134,634899328859;157,965517241379;134,634899328859;213,961077844311;92,4765100671141;213,961077844311;362,577085088458;,549634607140365;,512770137524558;,943291825767923;1,25723801127856;,0432542274475651;,925401956257084;1,65206248446137;193,142857142857;4;599;198,921616532265;187,173009534756;92,4765100671141;362,577085088458;89,0157304393166;,840521892839633;,0432542274475651;1,65206248446137;,528786203783363;15;17;24;1;1;122;14,5942028985507;15,8787878787879;26,2244897959184;10,7575757575758;7,6;80,1402714932127;,972946859903382;,934046345811052;1,09268707482993;10,7575757575758;7,6;,656887471255842;4306,14285714286;69;10000;3877,50290902841;25,8658879706742;7,6;80,1402714932127;27,3295961035535;3,66902391822933;,656887471255842;10,7575757575758;4,38542019575001;2;12;1;1;1;3,4;1;12;4,82700735445887;VCVVCVC;231;0;0;1;2,28587865159136;,602059991327962;2,27224322338059;1,96603143172531;-,0754509701297818;-1,36397144039735;3,63408843353199;1,83884909073726;1,41272739224227;,880813592280791;,564550542914617;-,182509021305239;2,36361197989214;-,762483446057557;1,00466464571114;,0774563838560715;-,0564510093733939;-,789450496496574;-1,86616258141381;-1,08652268843568;-,0665627019705669;-3,34056138139208;-,331779004093531;,176844044046879;-,788867714730814;-3,71028554600093;-,888879264348178;,151749065667869;-,566430662733641;-,195101790475206;1,84699319661451;-,372507965752108
30;5;2;#####oloihin#;oloihin;oloioin;0;0;0;oloihin;1;1;1;0;3,5;,606976979;5;0;74;81;127;269;4;198;599;134,634899328859;157,965517241379;134,634899328859;213,961077844311;92,4765100671141;213,961077844311;362,577085088458;,549634607140365;,512770137524558;,943291825767923;1,25723801127856;,0432542274475651;,925401956257084;1,65206248446137;193,142857142857;4;599;198,921616532265;187,173009534756;92,4765100671141;362,577085088458;89,0157304393166;,840521892839633;,0432542274475651;1,65206248446137;,528786203783363;15;17;24;1;1;122;14,5942028985507;15,8787878787879;26,2244897959184;10,7575757575758;7,6;80,1402714932127;,972946859903382;,934046345811052;1,09268707482993;10,7575757575758;7,6;,656887471255842;4029,85714285714;66;10000;4129,89815970368;25,8658879706742;7,6;80,1402714932127;27,3295961035535;3,66902391822933;,656887471255842;10,7575757575758;4,38542019575001;2;12;1;1;1;3,4;1;12;4,82700735445887;VCVVCVC;231;0;0;0;2,28587865159136;,602059991327962;2,27224322338059;1,96603143172531;-,0754509701297818;-1,36397144039735;3,60528965081393;1,81954393554187;1,41272739224227;,880813592280791;,564550542914617;-,182509021305239;2,36361197989214; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
31;5;3;####oloihin##;oloihin;oloinin;0;0;0;oloihin;1;1;1;0;3,5;,606976979;5;0;74;81;127;269;4;198;599;134,634899328859;157,965517241379;134,634899328859;213,961077844311;92,4765100671141;213,961077844311;362,577085088458;,549634607140365;,512770137524558;,943291825767923;1,25723801127856;,0432542274475651;,925401956257084;1,65206248446137;193,142857142857;4;599;198,921616532265;187,173009534756;92,4765100671141;362,577085088458;89,0157304393166;,840521892839633;,0432542274475651;1,65206248446137;,528786203783363;15;17;24;1;1;122;14,5942028985507;15,8787878787879;26,2244897959184;10,7575757575758;7,6;80,1402714932127;,972946859903382;,934046345811052;1,09268707482993;10,7575757575758;7,6;,656887471255842;3472,42857142857;66;10000;4389,75845414236;25,8658879706742;7,6;80,1402714932127;27,3295961035535;3,66902391822933;,656887471255842;10,7575757575758;4,38542019575001;2;12;1;1;1;3,4;1;12;4,82700735445887;VCVVCVC;231;0;0;0;2,28587865159136;,602059991327962;2,27224322338059;1,96603143172531;-,0754509701297818;-1,36397144039735;3,54063332097453;1,81954393554187;1,41272739224227;,880813592280791;,564550542914617;-,182509021305239;2,36361197989214; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
