word,neighbours,old20_mean,old20_sd,spread,uniqueness_point
älugkke,0,4.800000,0.523148,0,3
jismbjd,0,4.800000,0.410391,0,3
bttökjy,0,4.550000,0.510418,0,3
mjtteag,0,4.850000,0.366348,0,3
psvjkyv,0,4.700000,0.571241,0,3
junötph,0,4.550000,0.604805,0,4
ejmlfme,0,4.500000,0.512989,0,3
nrpjybu,0,4.750000,0.444262,0,3
bbtiaol,0,4.700000,0.470162,0,3
yjvgevy,0,4.800000,0.410391,0,3
täanmrh,0,4.800000,0.523148,0,3
äkjmoip,0,4.700000,0.470162,0,4
rlirrtg,0,4.700000,0.470162,0,3
mlltroö,0,4.700000,0.470162,0,3
ihvbhäe,0,4.650000,0.489360,0,3
jevphfh,0,4.400000,0.680557,0,3
vlldevh,0,4.650000,0.489360,0,2
lnbnbif,0,4.700000,0.470162,0,4
dytjiöl,0,4.800000,0.410391,0,3
öyutvrä,0,4.650000,0.489360,0,3
gnoptnd,0,4.600000,0.502625,0,3
yovobpm,0,4.800000,0.410391,0,3
ibmpubu,0,4.400000,0.598243,0,3
btpvuol,0,4.750000,0.444262,0,3
hnuujie,0,4.450000,0.510418,0,3
nbhourd,0,4.650000,0.489360,0,3
ktnjkjk,0,4.450000,0.604805,0,3
sjihrhh,0,4.700000,0.470162,0,3
öämivbn,0,4.700000,0.571241,0,3
obifpop,0,4.550000,0.604805,0,4
mmdyyip,0,4.700000,0.470162,0,3
ugliinm,0,4.750000,0.444262,0,3
lnugild,0,4.650000,0.489360,0,3
rrktjdr,0,4.350000,0.489360,0,3
uyvmfje,0,4.650000,0.489360,0,2
öölpoäf,0,4.850000,0.366348,0,3
edtpvsj,0,4.600000,0.502625,0,3
ymadheh,0,4.600000,0.502625,0,3
iöblpfu,0,4.550000,0.604805,0,3
äsljusf,0,4.550000,0.510418,0,3
dutjlbp,0,4.600000,0.502625,0,4
äkjfmrn,0,4.550000,0.510418,0,4
jmypmfe,0,4.400000,0.598243,0,3
rägubno,0,4.600000,0.502625,0,3
peyöfnd,0,4.800000,0.410391,0,3
nermmkd,0,4.800000,0.410391,0,3
ogtflfv,0,4.650000,0.489360,0,3
skjpush,0,4.500000,0.606977,0,4
shälthl,0,4.700000,0.470162,0,4
hjmngns,0,4.450000,0.604805,0,3
jeäghft,0,4.550000,0.686333,0,3
uurmduo,0,4.600000,0.598243,0,3
sddvoro,0,4.600000,0.502625,0,3
deltäof,0,4.450000,0.759155,0,4
atommäp,0,4.750000,0.444262,0,2
kloruad,0,4.750000,0.444262,0,3
äjkldpk,0,4.850000,0.366348,0,4
opmgnsv,0,4.750000,0.444262,0,3
iyhbkrk,0,4.850000,0.366348,0,3
umptnlr,0,4.500000,0.606977,0,3
räipebk,0,4.500000,0.688247,0,3
oabbmih,0,4.800000,0.410391,0,3
örbmämh,0,4.800000,0.410391,0,3
preähfy,0,4.550000,0.510418,0,4
omtvöbf,0,4.650000,0.489360,0,3
vjjnufo,0,4.700000,0.470162,0,3
uäästön,0,4.700000,0.470162,0,3
kiurspb,0,4.650000,0.489360,0,3
ädpsuib,0,4.650000,0.587143,0,5
tnpnköp,0,4.700000,0.470162,0,3
fkitvmo,0,4.400000,0.502625,0,3
sgtsörv,0,4.750000,0.444262,0,3
hblgnle,0,4.650000,0.489360,0,4
jäjiekö,0,4.650000,0.489360,0,4
fhyuyof,0,4.700000,0.470162,0,3
ehuätöe,0,4.750000,0.444262,0,3
rshfsfo,0,4.400000,0.502625,0,3
fygreäf,0,4.650000,0.587143,0,3
gsbgsäs,0,4.500000,0.512989,0,3
hhddhib,0,4.750000,0.444262,0,3
jmrmgtg,0,4.750000,0.444262,0,4
keuftuv,0,4.650000,0.489360,0,3
yärngmf,0,4.900000,0.307794,0,3
vogmrpf,0,4.700000,0.470162,0,3
öäefmla,0,4.850000,0.366348,0,3
thdybov,0,4.650000,0.489360,0,4
mptuayv,0,4.700000,0.571241,0,3
ygähnlä,0,4.650000,0.587143,0,4
mihtsvk,0,4.800000,0.410391,0,3
kumrgol,0,4.550000,0.510418,0,3
jgfrjot,0,4.800000,0.410391,0,3
sinhdji,0,4.600000,0.502625,0,3
grdejys,0,4.550000,0.604805,0,3
uräpdte,0,4.650000,0.587143,0,4
nepmpär,0,4.600000,0.598243,0,4
pbnkabi,0,4.600000,0.598243,0,3
deniydh,0,4.900000,0.307794,0,3
edkviue,0,4.800000,0.410391,0,3
pkodbgs,0,4.750000,0.444262,0,3
bmlyljä,0,4.650000,0.489360,0,3
haagäpt,0,4.650000,0.587143,0,3
bemdmen,0,4.650000,0.489360,0,4
teönpkj,0,4.800000,0.410391,0,4
gmraldh,0,4.750000,0.444262,0,3
lkhmgaf,0,4.750000,0.444262,0,3
mroädnf,0,4.600000,0.598243,0,3
idufröu,0,4.650000,0.489360,0,3
grhtesv,0,4.400000,0.502625,0,3
jkyvumu,0,4.700000,0.470162,0,3
fltrlod,0,4.600000,0.502625,0,3
osogtmp,0,4.750000,0.444262,0,3
fglbnjj,0,4.750000,0.444262,0,3
pjujpie,0,4.700000,0.470162,0,3
gvpylvg,0,4.750000,0.444262,0,3
trnvtsk,0,4.700000,0.470162,0,3
otoblry,0,4.650000,0.489360,0,4
ujfmkhä,0,4.950000,0.223607,0,3
teolgal,0,4.800000,0.523148,0,3
bmjnärp,0,4.150000,0.587143,0,4
ävnupbg,0,4.500000,0.688247,0,3
tmfpfyp,0,4.650000,0.489360,0,2
vroullb,0,4.650000,0.489360,0,4
eiuhlmö,0,4.850000,0.366348,0,3
gbäböiy,0,4.550000,0.510418,0,3
ieyfspb,0,4.500000,0.512989,0,3
fvyyrlk,0,4.550000,0.510418,0,3
äpnijtn,0,4.900000,0.307794,0,3
dslygvj,0,4.800000,0.410391,0,3
vkviäil,0,4.600000,0.598243,0,3
pfäthdl,0,4.400000,0.502625,0,3
hisdfty,0,4.650000,0.587143,0,3
ofvfhit,0,4.650000,0.489360,0,3
lfyydmo,0,4.600000,0.598243,0,4
öjrdeoj,0,4.600000,0.502625,0,3
trhtttg,0,4.500000,0.606977,0,3
rsffvjf,0,4.550000,0.604805,0,3
